Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
121,Notisistema,05-03-26,Alistan nueva edición de la Vía Recreactiva Nocturna en GDL,trafilatura,trafilatura,585,0.24,https://www.notisistema.com/noticias/alistan-nueva-edicion-de-la-via-recreactiva-nocturna-en-gdl/,,"El Gobierno de Guadalajara realizará este sábado una nueva edición de la Vía Recreactiva nocturna, programa cultural que busca incentivar la apropiación del Centro Histórico y fortalecer la convivencia comunitaria.
Las actividades iniciarán a las 19:00 horas y se desarrollarán de manera simultánea en distintos espacios públicos como Paseo Alcalde, Plaza de la Liberación, Jardín del Carmen y Palacio Municipal.
La jornada incluirá conciertos, exposiciones artísticas, talleres y proyecciones audiovisuales.
Además, museos del primer cuadro ampliarán su horario hasta las 23:00 horas."
122,El Informador,04-03-26,Zapopan impulsa taller GRATIS de ciclismo para mujeres en el marco del 8M,trafilatura,trafilatura,2739,0.31,https://www.informador.mx/jalisco/zapopan-impulsa-taller-gratis-de-ciclismo-para-mujeres-en-el-marco-del-8m-20260304-0047.html,,"Zapopan impulsa taller GRATIS de ciclismo para mujeres en el marco del 8M
La Biciescuela, un espacio pensado para que las mujeres fortalezcan su confianza, seguridad y se apropien de la ciudad a través del uso de la bicicleta
El taller está dirigido para mujeres con edades a partir de los 16 años, hasta los 45 años o más. ESPECIAL/ EL INFORMADOR/ ARCHIVO
La Dirección de Movilidad y Transporte Zapopan invita a las mujeres a participar en la Biciescuela, un espacio pensado para fortalecer la confianza, la seguridad y la apropiación de la ciudad a través del uso de la bicicleta.
El taller se realiza en el marco del 8 de marzo, Día Internacional de la Mujer, un día para visibilizar la lucha de las mujeres por la igualdad, el reconocimiento y el ejercicio efectivo de sus derechos.
Lee también: Actividades que habrá GRATIS en Zapopan en el marco del 8M
La cita es el viernes 13 de marzo de este 2026, a las 5:30 pm en la Glorieta Chapalita, con ubicación entre Avenida de las Rosas y Avenida Guadalupe, en la colonia Chapalita 45040 en Zapopan.
En el taller que se realizará con perspectiva de género podrás aprender:
- La pirámide de la movilidad.
- Elementos de seguridad para rodar segura.
- Taller básico de mecánica ciclista.
- Circuito práctico de pedaleo.
Toma en cuenta que no es necesario traer tu bicicleta, pues Movilidad y Transporte Zapopan llevará bicicletas para todas las participantes.
El taller está dirigido para mujeres con edades a partir de los 16 años, hasta los 45 años o más.
Te recomendamos: Jalisco lanza Mundialito Escolar 2026 rumbo al Mundial de la FIFA
Sin embargo, sí es necesario que lleves una botella de agua para hidratarte y ropa cómoda, además necesitas realizar un registro previo a la fecha del taller, puedes registrarte en el siguiente enlace: https://bit.ly/405XkWg
De acuerdo con la Organización de las Naciones Unidas, en el mundo, las mujeres cuentan con apenas el 64% de las protecciones legales que tienen los hombres, una brecha que sigue marcando su acceso a oportunidades y derechos fundamentales.
Al ritmo actual de avances, tomaría cerca de 286 años alcanzar una verdadera igualdad jurídica. Mientras tanto, en numerosos países aún existen marcos legales que permiten el matrimonio infantil y precoz, una práctica que cada año limita el futuro de alrededor de 12 millones de niñas y reduce drásticamente sus posibilidades de desarrollo, de ahí la importancia de visibilizar la lucha de las mujeres en el marco del 8M.
* * * Mantente al día con las noticias, únete a nuestro canal de WhatsApp * * *
NA
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
123,NTR Guadalajara,03-03-26,Llaman a ampliar red de ciclovías en Jalisco,trafilatura,trafilatura,1509,0.28,https://www.ntrguadalajara.com/post.php?id_nota=241567,,"El Observatorio Ciudadano de Movilidad y Transporte consideró que hace falta un plan integral para construir nuevas ciclovías tanto en el Área Metropolitana de Guadalajara (AMG) como en el resto del estado, por lo que llamó a ampliar la red existente.
Además, precisó que también se requiere que se le de mantenimiento de manera recurrente y organizada a las ciclovías ya existentes.
Esta necesidad se incrementa a raíz del anuncio de que se busca ampliar el sistema de MiBici. La organización precisó que para que sea exitoso ese incremento de unidades y estaciones, además de otros temas, se requiere dotar de infraestructura para una movilidad segura.
""Esta expansión no puede llegar si no va acompañada de una serie de estrategias integrales que incluya el crecimiento y la consolidación de una red de ciclovías seguras y conectadas, programas sostenidos de educación vial para las y los usuarios, programas de educación vial para personas usuarias de vehículos motorizados"", dijo Jorge Barba, representante de Pasos Blancos, organización que forma parte del observatorio.
El activista añadió que ""resulta preocupante que no exista o se anuncie una hoja de ruta para la expansión de ciclovías y mantenimiento constante para la infraestructura existente"".
Por su parte, José de Jesús Gutiérrez, presidente de la Red Ciudadana, organización que también forma parte del Observatorio, añadió que esta red de ciclovías debe distribuirse en todo el estado y no focalizarse en dos o tres municipios del AMG.
jl/I"
124,Página 24 Jalisco,02-03-26,"""Abandonan"" Ciclovía",trafilatura,trafilatura,3390,0.65,https://pagina24jalisco.com.mx/2026/03/02/local/abandonan-ciclovia/,,"En la Zona de la Nueva Central Camionera en San Pedro Tlaquepaque
Baches, Alcantarillas Abiertas, Aguas Residuales, Basura y Desperdicios, es lo que Enfrentan Ciclistas en la Ruta
Por Rafael Hernández Guízar
Pésimas condiciones presenta la ciclovía en los alrededores de la Nueva Central Camionera en San Pedro Tlaquepaque.
Llena de aguas residuales, basura, desperdicios y agujeros, así luce esa ciclovía, el carril confinado para los ciclistas que se supone brinda seguridad para que no vayan por el arroyo vehicular.
""Yo no sé si le toca al ayuntamiento o al gobierno del estado, lo que sí sé es que está bastante feo, no más es cosa de que vean en qué condiciones tenemos que circular, con agua de drenaje y hasta con baches y alcantarillas abiertas, yo quisiera ver quién puede andar así"", dijo uno de los ciclistas entrevistados por este reportero.
Los usuarios de esta vía ciclista indicaron que al paso del tiempo las condiciones han ido a peor, y si bien reconocen que la acumulación de basura es responsabilidad de los vecinos que tienen hábitos sucios, resulta urgente la atención inmediata por parte de la autoridad responsable para evitar percances y regresarle la dignidad a este espacio.
""Nosotros lo que estamos pidiendo por favor es que hagan algo, también que atiendan el tema de las luminarias porque en la noche está muy oscuro y con todo esto si le suma uno el hecho de que no se ve nada, pues es bien fácil caerse, y ahí sí se pone peor"", agregó el ciclista.
Tanto los ayuntamientos en la zona metropolitana de Guadalajara, como el gobierno estatal, han apostado en los últimos años al incremento de vías ciclistas que permitan desplazarse a bordo de lo que denominan transporte no motorizado; sin embargo, en varios puntos de la ciudad hay muchas ciclovías que presentan desperfectos y que se han convertido en un factor de riesgo para los mismos usuarios.
Macrobús en Declive
Al otro extremo de la ciudad, en el Oriente de Guadalajara, el sistema de Macrobús presenta graves fallas en varias de las estaciones.
Dos de éstas tienen incluso fallas que son un riesgo para los usuarios ante la gran aglomeración de personas que presentan en los andenes.
Se trata de las estaciones San Juan de Dios y Clemente Orozco, dos puntos en donde no sirven las puertas de cristal que evitan que los usuarios caigan de las plataformas hacia el arroyo vehicular, se quedan abiertas todo el tiempo y en varias ocasiones han estado a punto de caer cuando viene llegando a la estación el transporte.
""No sirven las pinches puertas, es una jalada"", dijo muy molesta Magdalena Suárez, una joven entrevistada por este reportero.
-¿Cuánto tiempo llevan así?
-Fácil, como unos tres meses.
-¿Y sabe si ya lo reportaron?
-Yo lo reporté. Le tomé unas fotos y lo subí a la página del Sitren en redes sociales, pero es como si no hubiera pasado nada porque no hicieron nada, y la verdad que es muy lamentable porque si uno está pagando, pues que no se les olvide que el que paga manda, entonces que hagan algo por corregir esto.
La problemática es grave y representa sin duda un factor de riesgo que las autoridades han pasado por alto a lo largo de muchos días.
Igualmente, en los accesos hay muchos desperfectos en el piso que son otro factor de riesgo por la posibilidad de generar caídas a quién circule caminando por las guías en las que se supone hay adaptaciones para personas invidentes."
125,NTR Guadalajara,01-03-26,Detenido por robo de bicicleta del sistema Mi Bici,trafilatura,trafilatura,776,0.23,https://www.ntrguadalajara.com/post.php?id_nota=241490,,"Un hombre fue detenido en la colonia Moderna tras ser sorprendido desanclando y llevándose una bicicleta del sistema público ""Mi Bici"", gracias al monitoreo en tiempo real del C5 Guadalajara.
Elementos de la Comisaría de Seguridad Ciudadana de Guadalajara fueron alertados luego de que a través de las cámaras se detectara a un individuo manipulando una bicicleta que se encontraba asegurada en un bicipuerto de la zona.
Tras recibir las características vía radio, oficiales asignados a la vigilancia del sector localizaron al sujeto cuando circulaba a bordo del vehículo no motorizado, por lo que fue interceptado y asegurado.
El detenido, quien dijo llamarse Eduardo ""N"", de 41 años, fue puesto a disposición del Ministerio Público, que determinará su situación jurídica.
GR"
126,Mural,02-28-26,Llama Observatorio a reparar ciclovías,trafilatura,trafilatura,487,0.91,https://www.mural.com.mx/llama-observatorio-a-reparar-ciclovias/ar3160639,,"COMUNIDAD
02 MIN 00 SEG
Grupo REFORMA
Guadalajara, México (28 febrero 2026) .-05:00 hrs
Algunos tramos de las ciclovías de la Ciudad presentan baches, lo que genera un peligro para los usuarios. Crédito: Renee Pérez
El Observatorio Ciudadano de Movilidad y Transporte consideró como un avance positivo para la movilidad no motorizada en la Ciudad la ampliación del sistema de bicicletas públicas MiBici, anunciada por la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM)."
127,El Occidental,02-21-26,Cada semana se revisan protocolos de seguridad de la Vía RecreActiva,trafilatura,trafilatura,362,0.32,https://oem.com.mx/eloccidental/local/cada-semana-se-revisan-protocolos-de-seguridad-de-la-via-recreactiva-28588294,,"Localsábado, 21 de febrero de 2026
Si es necesario modificar algún aspecto del paseo ciudadano-ciclista se hace para así garantizar la seguridad de los usuarios, señaló la presidenta municipal de Guadalajara, Verónica Delgadillo
LOCAL
Le encontraron el dispositivo oculto entre sus prendas de vestir
Estiman que al centro de Guadalajara asistirán 92 mil personas"
128,Meganoticias,02-19-26,"Bicicletas eléctricas de Mi Bici sí serán reguladas, asegura IMEPLAN",trafilatura,trafilatura,2083,0.32,https://www.meganoticias.mx/guadalajara/noticia/bicicletas-electricas-de-mi-bici-si-seran-reguladas-asegura-imeplan/710225,,"Movilidad
                                                                    
                                                Por:
                                                                    								Haremy Reyes
                    							 
                    							
Guadalajara
Fecha: 19-02-2026
                                        Guadalajara
Fecha: 19-02-2026
Aunque en la Ley de Movilidad del estado no existe formalmente la figura de bicicletas eléctricas, las nuevas unidades del sistema público Mi Bici sí contarán con regulación, particularmente en la velocidad y en su circulación por infraestructura ciclista, aseguró la titular de IMEPLAN, Patricia Martínez
""Estas tendrán regulada la velocidad para con ello poder garantizar mejores condiciones de seguridad, y deberán transitar preferentemente por la infraestructura ciclista. No toda la ciudad tiene infraestructura ciclista, pero donde sí está dispuesta, habrá que circular por estos espacios. En el caso de los patines eléctricos, pues entiendo, ya hay una iniciativa presentada ante el Congreso, y de igual manera, digo, en este momento los únicos que hay son privados, no están en el sistema público, pero la idea es que también su velocidad pueda estar regulada"".
Por otra parte, tras el llamado del gobernador de Jalisco, Pablo Lemus, para retomar el proyecto de una Agencia Metropolitana de Manejo de Residuos, Martínez Barba indicó que el acuerdo fue aprobado por mayoría en la Junta de Coordinación Metropolitana, aunque el municipio de San Pedro Tlaquepaque votó en contra.
""Tlaquepaque ya votó en contra, si en algún momento Tlaquepaque cambia de opinión y quiere adherirse a la agencia, presenta su solicitud ante el Instituto y se procede a darle trámite. Votó en contra, sin embargo, todos los demás municipios votaron a favor, por lo tanto, es un acuerdo por mayoría de la Junta"", señaló.
Con estos avances, el IMEPLAN busca fortalecer tanto la profesionalización en materia urbana como la regulación de nuevas modalidades de movilidad y la coordinación metropolitana en temas ambientales."
131,UDGTV,02-19-26,"Antes de que el sistema Mi Bici crezca, ""urge"" mejorar el mantenimiento de estaciones y unidades",trafilatura,trafilatura,2660,0.31,https://udgtv.com/noticias/observatorio-ciudadano-pide-mejorar-mantenimiento-mi-bici/305616,,"Guadalajara, Jalisco.
Es una buena noticia que el sistema de préstamos de bicicletas Mi Bici, crezca en los próximos meses, con bicis eléctricas, aseguró el Observatorio Ciudadano de Movilidad y Transporte.
Sin embargo, esa instancia pide que a la par de su expansión mejore en forma urgente el mantenimiento del sistema actual, ya que es muy frecuente que haya estaciones sin bicicletas, unidades ponchadas o descompuestas, dijo Jorge Barba, representante del Colectivo Pasos Blancos e integrante del Observatorio.
""Está dejando mucho que desear el sistema. Aquí lo vemos, hay una bicicleta, lleva dos horas así, esta esta estación con una sola bicicleta, pero si caminamos a la mas cercana, seguramente nos vamos a encontrar con un panorama similar, poca oferta de bicicletas.
Eso también es un asunto que hay que atacar. Cómo garantiza el gobierno que sí haya un adecuado balanceo y balanceo para que no suceda que llego y tengo que caminar a otra y resulta que tampoco hay y tenga que estar buscando una bicicleta"", dijo.
En un recorrido por cinco estaciones, la mañana de este jueves, se comprobó que ninguna tenía bicicletas en operación. Eso sucedió en las zonas de Mexicaltzingo y la zona del Expiatorio.
""Antes que pensar en ampliar el sistema de Mi Bici, lo que están pidiendo los colectivos integrados en este Observatorio es que se mejore el servicio cotidiano. Tenemos el ejemplo de esta estación en la calle de Madero al cruce con Camarena, a una cuadra del Expiatorio, que desde las 9.30 de la mañana (son ahorita las 12) está solo con una bicicleta, pero la que está aquí no está en operación.
Tenemos más de dos horas que no funciona y nadie puede usar el servicio. ¿De qué sirve que tengamos bicis eléctricas, si el servicio no funciona en el día a día?"".
- El Observatorio Ciudadano solicitó que las bicis públicas crezcan hacia Tonalá, o a Tlaquepaque, no solo en la zona centro de este municipio.
Jorge Barba señaló que el servicio de bicis eléctricas que funcionará a mitad de año estará muy caro.
""Mencionan que por el solo hecho de desanclar una bici eléctrica va a tener un costo extra de 10 pesos, además del costo de la membresía anual y que cada diez minutos habrá un costo de 10 pesos.
Eso es la parte negativa, o la parte que nosotros vemos como preocupante, ese modelo de cobro"", finalizó.
- Antes de que el sistema Mi Bici crezca, ""urge"" mejorar el mantenimiento de estaciones y unidades- 19 febrero, 2026
- Pide el Observatorio que no se condicione el subsidio en la tarifa a la obtención de la Tarjeta Única- 19 febrero, 2026
- La diputada Mónica Magaña responde ante señalamientos por tráfico de influencias- 18 febrero, 2026"
133,Públimetro,02-16-26,El AMG va por el sistema público de bicicletas más moderno de Latinoamérica: Pablo Lemus,trafilatura,trafilatura,2662,1.07,https://www.publimetro.com.mx/jalisco/2026/02/16/lemus-apunta-a-tener-el-sistema-publico-de-bicicletas-mas-moderno-de-latinoamerica/,,"El gobernador de Jalisco, Pablo Lemus Navarro, anunció que el sistema de bicicleta pública Mi Bici Pública seguirá creciendo, ahora con la incorporación de 960 unidades eléctricas antes del Mundial, como parte de la estrategia para fortalecer la movilidad en el Área Metropolitana de Guadalajara (AMG).
De la misma manera, durante la toma de protesta de la nueva presidenta de la Junta de Coordinación Metropolitana del Imeplan, se presentaron avances en proyectos de transporte, medio ambiente y planeación urbana, además de los logros alcanzados entre marzo de 2025 y febrero de 2026.
Más bicicletas y un sistema en expansión
El mandatario destacó que la meta es consolidar un sistema más amplio y moderno.
""Vamos a llegar a tener el sistema de bicicleta más completa"", subrayó, y señaló que, incluso, estará a la altura del sistema de bicicletas internacionales.
Con la llegada de estas bicicletas, el sistema alcanzará un total de nueve mil unidades, con cuatro mil 500 mecánicas y cuatro mil 500 eléctricas.
""Van a llegar para el Mundial 960 bicis eléctricas; la idea que tenemos es que antes de finalizar nuestra gestión vamos a llegar a tener el Sistema de Bicicleta Pública más moderno de Latinoamérica. Lo vamos a llevar al nivel de Nueva York o de París"".
Cambio en la coordinación metropolitana
En el marco de la sesión, el alcalde de Ixtlahuacán de los Membrillos, José Heriberto García Murillo, entregó la presidencia a la alcaldesa de Juanacatlán, Ana Rosa Vergara Ángel, quien destacó que su municipio se posiciona como el cuarto en recolección de desechos en los Puntos Verdes Metropolitanos (PVM).
Cabe señalar que durante la gestión que concluyó se aprobaron bases para un convenio contra la contaminación visual y auditiva, además de proyectar el Plan Maestro de Mi Bici para su crecimiento a 15 años. Asimismo, se reiteró la intención de continuar con proyectos como la conexión del transporte hacia el aeropuerto y el fortalecimiento de la agenda metropolitana rumbo al Mundial de 2026.
Proyectos de transporte en marcha
Sin embargo, los anuncios no se limitaron al sistema de bicicletas. También se adelantó que el sistema Mi Macro podría llegar al centro histórico de Tonalá antes de que concluya el año o a más tardar en febrero de 2027, extendiéndose hasta la avenida Tonaltecas y con conexión hacia la clínica 93 del IMSS.
""En 2026, tenemos 46 proyectos en distintos frentes. Sigamos trabajando juntas y juntos, porque el legado de la Junta de Coordinación Metropolitana es de todos"", finalizó el mandatario emecista.
No olvides seguirnos a través de nuestro canal de WhatsApp para recibir la actualización de nuestras últimas noticias."
134,El Informador,02-14-26,¿Qué velocidad alcanzan las bicicletas eléctricas de MiBici?,trafilatura,trafilatura,2079,0.42,https://www.informador.mx/jalisco/que-velocidad-alcanzan-las-bicicletas-electricas-de-mibici-20260214-0039.html,,"¿Qué velocidad alcanzan las bicicletas eléctricas de MiBici?
El esquema de MiBici contempla la incorporación de bicicletas eléctricas en su última actualización al catálogo
Así será el servicio de bici eléctrica de MiBici Pública. EL INFORMADOR / A. Navarro
El programa MiBici Pública incorporará un nuevo tipo de transporte a su larga flotilla de unidades en el írea Metropolitana de Guadalajara (AMG). De acuerdo con Antonio Martín del Campo, administrador general de la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM), MiBici no solo contempla una ampliación de la cobertura en la ciudad, sino que también ofrecerá un nuevo servicio de bicicletas eléctricas.
Las bicicletas eléctricas, a diferencia de las exclusivamente mecánicas, permiten al usuario desplazarse sin estar en constante pedaleo, ya que cuentan con un motor eléctrico impulsado por una batería que permite a los usuarios descansar mientras se traslada.
¿Qué velocidad alcanzarán las bicicletas eléctricas?
En ese sentido, las nuevas bicicletas eléctricas que se incorporarán al esquema de MiBici podrán alcanzar hasta los 35 kilómetros por hora, aunque serán reguladas a 25 kilómetros por hora conforme a la normativa que ya se encuentra en análisis de las y los diputados del Congreso del Estado.
En total, se trata de 960 bicicletas eléctricas las que se integrarán a la red de MiBici como parte de una inversión que ronda los 200 millones de pesos.
Por último, cabe destacar que estas bicis eléctricas, a diferencia de las mecánicas, tendrán un costo por desanclaje de 10 pesos en cada uso. Así mismo, la ventana de tiempo de uso será de 10 minutos, a diferencia de los 30 minutos que provee la mecánica.
Como parte de la renovación que contempla MiBici Pública, el costo de la anualidad se actualizará a 600 pesos.
* * * Mantente al día con las noticias, únete a nuestro canal de Whatsapp * * *
OB
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
135,El Informador,02-13-26,Lugares bonitos para andar en bici en Guadalajara este 14 de febrero,trafilatura,trafilatura,2709,0.25,https://www.informador.mx/jalisco/guadalajara-lugares-bonitos-para-andar-en-bici-este-14-de-febrero-20260213-0046.html,,"Lugares bonitos para andar en bici en Guadalajara este 14 de febrero
Una de las actividades favoritas de los tapatíos es recorrer Guadalajara en bicicleta, disfruta de esta actividad este 14 de febrero
Andar en bici es una actividad divertida para pasar este 14 de febrero en Guadalajara. EL INFORMADOR / ARCHIVO
Los paseos en bicicleta en Guadalajara son una tradición en la ciudad. Además de ser una actividad ideal para hacer ejercicio, los tapatíos no pierden la oportunidad de salir de su rutina y despejarse de la vida laboral para disfrutar de una tarde en bici por la Perla tapatía.
Lee también: ¿Qué tienen los ojos tapatíos?; una de las joyas de Guadalajara
Uno de los días favoritos de los tapatíos para disfrutar de esta actividad son los domingo de la ""Vía Recreactiva"". Cuya ruta más famosa va desde el Centro Histórico hasta la Minerva, entre otras que puedes conocer aquí.
¿Dónde andar en bici en Guadalajara?
Disfruta de esta actividad divertida en compañía de tu familia, amigos o pareja este 14 de febrero en Guadalajara. Aquí te dejamos una lista de los mejores lugares para pasear en bicicleta por Guadalajara.
La Minerva Guadalajara
La Minerva, en Guadalajara, es uno de los monumentos más emblemáticos de la bella Guadalajara. Es un lugar ideal para andar en bici con tus amigos o pareja para este día de San Valentín y, además, disfrutar de la hermosa vista que ofrece la ciudad.
Te puede interesar: ¿Hasta cuándo estará clausurada la terraza del Hotel Riu?
Glorieta Chapalita
Uno de los lugares más especiales para pasar el día en Guadalajara es la Glorieta Chapalita, especialmente este 14 de febrero. Aprovecha este hermoso espacio para tu paseo en bicicleta, que además es perfecto para la actividad. Los domingos puedes disfrutar del Jardín del Arte y de los deliciosos restaurantes que lo rodean.
Templo expiatorio
La tercera parada es el Templo expiatorio, conocido por la bella arquitectura de estilo neogótico y es reconocido como una de las mejores obras de este estilo en México. Es perfecto para una cita romántica, donde además puedes degustar de los exquisitos puestos de comida y disfrutar de un delicioso helado reposando en las jardineras.
Qué mejor manera que pasar este 14 de febrero en un paseo en bicicleta, para disfrutar de los bellos lugares que adornan a Guadalajara y en compañía de tu persona favorita. Regálense este 14 de febrero está experiencia, práctica, bonita y económica en la Perla Tapatía.
* * * Mantente al día con las noticias, únete a nuestro canal de WhatsApp * * *
AS
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
136,El Informador,02-13-26,Presentan nuevas unidades eléctricas para MiBici; apuestan por ampliación,trafilatura,trafilatura,4992,0.41,https://www.informador.mx/jalisco/mibici-presentan-nuevas-unidades-electricas-apuestan-por-ampliacion-del-sistema-al-2030-20260213-0081.html,,"Presentan nuevas unidades eléctricas para MiBici; apuestan por ampliación
Como parte de la primera etapa, este 2026 se recibirán las primeras 960 bicicletas eléctricas y 100 estaciones con sistema de carga
El titular de la AMIM afirmó que la electromovilidad permitirá ampliar el rango de edad de los usuarios y avanzar hacia una mayor participación de mujeres. EL INFORMADOR/A. Navarro
Este viernes, la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM) anunció la ruta de expansión para el sistema de bicicletas MiBici Pública de cara al 2030 en una primera etapa, además de presentar la incorporación de nuevas bicicletas eléctricas que comenzarán a operar este mismo año en el írea Metropolitana de Guadalajara (AMG).
En un evento llevado a cabo en el Museo Cabañas, el administrador general de la AMIM, Antonio Martín del Campo, explicó el plan que busca ampliar cobertura, modernizar el parque de bicicletas y diversificar el perfil de usuarios.
Te puede interesar: ""íjalas"": ¿Qué actividades habrá en Guadalajara por su aniversario 484?
En el marco de los 11 años del sistema, que inició en 2014, el funcionario refirió el crecimiento alcanzado hasta ahora: más de 36 millones de viajes acumulados, más de 205 mil registros de usuarios y un promedio diario de 12 mil traslados, distribuidos en 170 estaciones y más de cuatro mil bicicletas en Guadalajara, Zapopan y Tlaquepaque.
""El día de hoy es un día histórico. Porque el día de hoy el producto de bicicleta pública va a crecer, se va a modernizar. Tenemos un plan y una hoja de ruta muy clara al 2030 y al 2040. La meta al 2030 es pasar de 60 kilómetros cuadrados de cobertura a 115 kilómetros cuadrados; y al 2040 alcanzar 215 kilómetros cuadrados"", afirmó.
Martín del Campo explicó que para 2030, en su primera etapa, se proyecta llegar a 800 estaciones y ocho mil 650 bicicletas, de las cuales cuatro mil serán mecánicas y cuatro mil 650 eléctricas, con lo cual el sistema buscará colocarse a la par de modelos internacionales, como Washington, en Estados Unidos, y Montreal, en Canadá.
Revisa: ¿Cuánto cuesta la licencia de conducir en Jalisco en 2026?
Entre las colonias que se verán beneficiadas en esta primera etapa de expansión con miras al 2030, se contemplan algunas al Oriente, como San Juan Bosco, Oblatos y San Andrés; también en colonias como Constitución, Providencia, Puerta del Bosque, Plaza del Sol y Del Fresno.
En una segunda etapa, se beneficiará a colonias como Santa Margarita, Lomas de Zapopan, Rancho Nuevo, Santa Cecilia, El Rosario, El ílamo y la zona del Parque Metropolitano, entre otras.
Como parte de la primera etapa, dijo, este 2026 se recibirán las primeras 960 bicicletas eléctricas y 100 estaciones con sistema de carga, cuya instalación iniciará en el mes de abril próximo para comenzar operaciones de las mismas en el mes de junio.
Por otra parte, dijo, las cuatro mil bicicletas con que se cuenta actualmente recibirán ""mantenimiento mayor en componentes"" como puños, asientos, sistemas de frenado, rodamientos y transmisión.
No te pierdas: Sí habrá Festival GDLuz este 2026, pero cambia de fecha; ¿Cuándo será?
""Esta bicicleta (eléctrica) permite tener una mayor autonomía. Te permite tener una autonomía de 55 kilómetros con una sola carga. Hoy en día nuestros viajes duran 12 minutos y recorren tres kilómetros; con esta bicicleta vamos a poder recorrer más kilómetros en menos tiempo. Estamos planeando poder llegar a cuatro kilómetros en 10 minutos"", afirmó Antonio Martín del Campo.
El titular de la AMIM afirmó que la electromovilidad permitirá ampliar el rango de edad de los usuarios y avanzar hacia una mayor participación de mujeres, actualmente ubicada en 30%.
""Actualmente, nuestro rango de edades es entre 24 y 34 años en promedio. Con esto vamos a poder llegar a gente más joven, pero también a gente mayor de 34 años. Y lo más importante: vamos a poder llegar a más mujeres. El 70% de los usuarios en otras ciudades prefieren una bicicleta eléctrica contra una mecánica. Hoy el 30% de nuestros usuarios son mujeres y queremos llegar a un 50-50"", dijo.
Por último, Martín del Campo anunció el arranque de un programa piloto con 37 bicicletas eléctricas de renta ampliada para operar en distintos municipios metropolitanos y reconoció el papel de quienes utilizan el sistema cotidianamente.
""Porque los usuarios son los que día a día mantienen este sistema vivo. Son los que deciden bajarse del auto y moverse y pedalear por nuestra ciudad en bicicleta. Son los que hacen que tengamos un aire más limpio, menos tráfico y una mejor ciudad"", finalizó el funcionario.
Lee también: Sheinbaum descarta ataque directo contra familia Aguilar en Zacatecas
* * * Mantente al día con las noticias, únete a nuestro canal de WhatsApp * * *
MB
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
